Time of Day,Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit2,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level
3.0,20.02,51.34,91.05,608.88,497.1,751.59,709.61,638.47,0.42857142857142855,3856.0000000000005,5.0,1.0,3.0
3.0,19.72,52.2,89.8,611.03,496.43,753.54,714.36,638.41,1.0,3856.0000000000005,5.0,1.0,3.0
2.0,21.810000000000002,46.56,138.68,569.68,450.81,713.91,667.07,586.87,1.8571428571428572,2679.0,6.000000000000001,3.0,2.0
1.0,19.4,53.3,87.41,610.31,476.34,754.98,702.08,627.44,2.0,3856.0000000000005,5.0,4.0,2.0
1.0,19.69,52.47,86.07,604.4,495.92,751.33,509.55000000000007,641.48,2.0,3856.0000000000005,6.000000000000001,1.0,1.0
2.0,23.850000000000005,49.85000000000001,119.72,542.75,446.0199999999999,728.6,671.3,617.76,1.0,4703.0,1.0,5.0,2.0
1.0,18.77,53.18999999999999,30.440000000000005,621.89,539.49,757.26,733.32,656.72,1.0,3856.0000000000005,6.000000000000001,4.0,3.0
1.0,18.72,53.71,75.56,617.11,540.78,758.01,728.92,657.4500000000002,1.0,3856.0000000000005,1.0,4.0,3.0
1.0,19.04,53.34,79.01,614.77,503.05000000000007,761.39,717.7,624.52,1.0,3856.0000000000005,4.0,2.0,2.0
1.0,19.0,53.36000000000001,90.75,612.82,495.46,754.91,709.58,635.68,1.0,3856.0000000000005,5.0,3.0,2.0
1.0,18.84,54.3,94.73,608.43,460.24,745.8,700.76,634.08,2.0,3856.0000000000005,3.0000000000000004,1.0,3.0
1.0,18.91,53.29,84.62,613.36,488.84999999999997,764.19,731.21,654.47,1.0,3856.0000000000005,3.0000000000000004,4.0,2.0
1.0,18.82,52.93,70.43,614.95,506.68999999999994,761.46,724.84,680.31,1.0,3856.0000000000005,4.0,3.0,2.0
3.0,19.71,59.1,131.35,548.87,474.17999999999995,703.01,637.25,563.55,2.0,8936.0,3.0000000000000004,1.0,2.0
1.0,18.74,52.62,72.93,627.33,548.85,775.71,730.48,687.4799999999999,1.0,3856.0000000000005,6.000000000000001,1.0,2.0
1.0,18.85,52.01,60.78,617.75,551.5,775.67,738.79,686.92,1.0,3856.0000000000005,2.0,3.0,3.0
1.0,18.73,52.16,71.25,627.87,566.69,778.77,737.8,686.57,1.0,3856.0000000000005,6.000000000000001,5.0,3.0
1.0,19.3,46.45,82.89,600.85,527.69,751.78,486.71000000000004,664.3100000000001,0.0,6431.0,1.0,3.0,2.0
4.0,21.200000000000003,53.64,123.9,536.07,457.25999999999993,652.31,581.75,522.06,4.0,7058.0,5.0,3.0,2.0
4.0,21.39,53.669999999999995,124.46999999999998,561.24,423.76,698.79,664.57,591.08,2.0,9385.0,1.0,1.0,2.0
3.0,15.97,45.33,70.1,617.23,607.72,796.0900000000001,766.38,718.23,0.0,1374.0,3.0000000000000004,4.0,2.0
2.0,23.38,49.59,134.47,543.63,394.28,661.63,547.61,474.24,4.0,7058.0,6.000000000000001,1.0,2.0
1.0,20.640000000000004,50.92000000000001,81.98,609.42,528.0,761.3,717.94,651.45,1.0,3856.0000000000005,6.000000000000001,4.0,2.0
1.0,20.04,52.63,86.67,614.7,505.35,750.9,715.22,652.7700000000001,1.0,3856.0000000000005,3.0000000000000004,3.0,2.0
2.0,23.89,51.08,167.23,547.1,423.19,715.1428571428571,658.87,590.13,1.0,9385.0,1.0,4.0,2.0
1.0,20.2,52.27,83.08,609.96,502.07,749.25,707.95,657.0300000000001,0.7142857142857143,3856.0000000000005,4.0,4.0,3.0
1.0,20.69,51.38000000000001,85.53,611.33,512.6,761.74,710.21,658.34,1.0,3856.0000000000005,3.0000000000000004,1.0,1.0
1.0,20.34,52.2,85.03,612.1,515.17,758.15,701.03,650.1000000000001,1.0,3856.0000000000005,4.0,1.0,3.0
1.0,20.6,55.01,128.02,552.32,433.79,689.42,623.44,565.79,2.0,7058.0,1.0,4.0,2.0
1.0,20.45,52.49,94.8,599.87,505.87,744.0342857142857,704.05,640.6,1.0,3856.0000000000005,4.0,4.0,3.0
1.0,17.95,52.7,101.72,594.05,474.62999999999994,741.42,700.18,644.12,1.0,9658.0,3.0000000000000004,1.0,2.0
1.0,20.07,53.62,96.45,605.76,496.25000000000006,738.6314285714286,705.25,638.36,0.8571428571428571,3856.0000000000005,1.0,3.0,1.0
1.0,20.03,53.669999999999995,99.66,608.14,494.96000000000004,740.67,711.17,637.67,1.0,3856.0000000000005,3.0000000000000004,3.0,1.0
1.0,18.91,42.84,63.76,618.36,521.53,783.89,742.88,682.0499999999998,0.0,2105.0,2.0,3.0,3.0
3.0,18.85,48.06,76.88,574.14,555.42,763.88,732.56,678.7,0.42857142857142855,2847.0,1.0,3.0,3.0
1.0,19.17,52.0,76.93,615.57,534.81,739.0785714285714,726.52,656.36,1.0,3856.0000000000005,1.0,4.0,1.0
1.0,19.65,49.71,71.5,619.67,554.61,769.6,732.86,690.02,1.0,3856.0000000000005,1.0,2.0,3.0
4.0,20.02,45.49,115.04,586.06,446.73,707.5314285714286,664.92,606.97,3.0,8052.0,3.0000000000000004,1.0,2.0
1.0,18.89,52.21,71.56,622.08,533.79,751.2414285714285,718.19,657.92,1.0,3856.0000000000005,1.0,4.0,2.0
1.0,18.71,53.050000000000004,76.24,620.51,531.23,756.85,712.23,654.7199999999999,0.5714285714285714,3856.0000000000005,1.0,1.0,3.0
1.0,18.83,53.03999999999999,78.34,618.73,513.21,755.08,714.53,650.4599999999999,1.0,3856.0000000000005,3.0000000000000004,3.0,3.0
1.0,18.94,53.18,76.64,617.59,519.56,764.21,715.18,648.01,1.0,3856.0000000000005,3.0000000000000004,1.0,3.0
4.0,19.76,49.08,18.51,592.01,448.80999999999995,743.11,708.37,643.1,1.0,5820.0,1.0,3.0,3.0
1.0,21.05,49.44,83.17,614.26,506.75,750.55,711.44,640.21,1.0,3856.0000000000005,1.0,4.0,3.0
1.0,21.26,48.919999999999995,86.47,614.35,494.68,753.12,703.15,634.16,1.0,3856.0000000000005,1.0,5.0,2.0
1.0,18.27,53.64,79.42,595.93,532.98,755.4,719.29,658.78,1.0,5172.0,2.0,3.0,3.0
1.0,21.78,48.84,89.69,611.14,503.06,747.38,693.36,636.56,1.0,3856.0000000000005,1.0,1.0,1.0
3.0,16.47,44.76,75.01,610.77,438.93,776.15,736.1,649.13,1.0,3418.0,6.000000000000001,4.0,2.0
1.0,22.42,48.63000000000001,91.04,607.64,501.43,730.6214285714285,689.68,628.16,1.0,3856.0000000000005,2.0,3.0,2.0
2.0,22.530000000000005,48.56,83.63,606.55,511.08,737.6,694.92,617.67,1.0,3856.0000000000005,1.0,4.0,1.0
2.0,22.660000000000004,48.62,90.47,606.54,490.24,727.7271428571429,690.49,629.22,1.0,3856.0000000000005,3.0000000000000004,3.0,2.0
3.0,15.709999999999999,43.24,78.64,603.35,564.57,778.2,890.43,690.2300000000001,1.0,8052.0,6.000000000000001,3.0,3.0
2.0,24.48,49.23,110.89,594.61,450.68000000000006,701.58,670.65,579.03,1.0,9127.0,2.0,3.0,2.0
4.0,17.8,48.83,114.44,585.66,476.89,730.3,681.6,616.26,3.0,8052.0,6.000000000000001,4.0,1.0
4.0,20.650000000000002,47.849999999999994,108.66,591.54,372.42,701.46,631.84,536.8,2.0,3418.0,6.000000000000001,4.0,2.0
3.0,18.93,50.25,89.58,592.17,501.45,721.1771428571428,521.62,649.88,1.0,7395.0,5.0,1.0,3.0
4.0,21.26,57.47,117.54,543.29,459.45000000000005,713.63,668.83,612.59,1.0,5214.0,3.0000000000000004,4.0,2.0
1.0,23.33,54.06,116.88,551.72,474.12000000000006,704.0,645.25,585.74,1.0,8936.0,2.0,3.0,2.0
2.0,23.9,47.230000000000004,93.56,604.31,495.1600000000001,741.53,684.88,611.61,1.0,3856.0000000000005,2.0,4.0,2.0
2.0,24.280000000000005,46.57,95.73,606.71,492.8,735.32,679.26,614.45,1.0,3856.0000000000005,1.0,1.0,1.0
2.0,24.290000000000003,46.8,28.03,597.72,493.84,730.16,688.17,609.14,1.0,3856.0000000000005,5.0,3.0,2.0
2.0,24.51,46.34000000000001,98.43,600.81,494.75000000000006,730.9671428571429,681.41,606.44,1.0,3856.0000000000005,6.000000000000001,4.0,1.0
2.0,24.370000000000005,46.79,99.35,602.35,486.59999999999997,739.85,681.07,615.31,1.0,3856.0000000000005,3.0000000000000004,3.0,3.0
2.0,24.57,46.39,87.15,607.06,489.14,728.9571428571429,689.11,610.45,1.0,3856.0000000000005,1.0,4.0,2.0
2.0,24.35,46.98,104.63,603.55,492.71000000000004,728.47,672.49,615.41,1.0,3856.0000000000005,5.0,4.0,3.0
2.0,24.32,47.06,106.66,601.4,488.45,720.7042857142858,680.92,613.26,1.0,3856.0000000000005,4.0,1.0,2.0
4.0,19.04,51.65,116.75,591.74,476.3,747.54,713.25,646.27,1.0,9658.0,6.000000000000001,4.0,2.0
2.0,24.080000000000002,47.79,101.13,599.76,491.75,735.43,682.69,615.15,1.0,3856.0000000000005,1.0,4.0,3.0
3.0,19.49,59.52,123.4,549.04,489.05,719.55,666.28,603.12,2.0,8936.0,1.0,3.0,2.0
2.0,24.190000000000005,47.9,99.03,603.02,483.28,725.24,691.56,595.64,1.0,3856.0000000000005,3.0000000000000004,4.0,3.0
2.0,22.970000000000002,46.57,205.65,600.14,472.21,740.31,693.1,620.09,3.0,8374.0,1.0,4.0,3.0
4.0,19.4,50.43,13.63,592.92,441.72,734.58,687.36,632.05,1.0,2105.0,2.0,3.0,2.0
4.0,21.840000000000003,52.16,215.7,549.66,466.32,720.88,646.15,579.8,1.0,4703.0,6.000000000000001,4.0,2.0
2.0,24.69,47.63,107.71,593.48,487.27,727.19,678.12,613.11,1.0,3856.0000000000005,5.0,3.0,3.0
3.0,17.6,45.18,65.01,629.07,605.83,799.01,762.53,705.5999999999999,0.0,5693.0,4.0,3.0,2.0
2.0,25.530000000000005,46.27,114.17,602.44,345.94,701.0814285714285,655.0,573.98,2.0,3856.0000000000005,2.0,1.0,2.0
3.0,20.04,56.73,128.74,560.36,418.46,708.8285714285714,650.77,598.27,2.0,9385.0,2.0,4.0,2.0
3.0,18.86,48.97,78.51,598.45,502.93,745.04,719.15,639.75,1.0,7395.0,3.0000000000000004,2.0,3.0
2.0,25.51,45.27000000000001,31.910000000000004,593.62,374.75999999999993,713.03,672.38,599.8,2.0,3856.0000000000005,4.0,1.0,2.0
2.0,23.79,44.04,108.99,586.28,481.9700000000001,731.48,671.34,602.22,1.0,3418.0,1.0,4.0,3.0
2.0,10.44,45.82,106.72,601.12,332.33,713.94,665.57,591.71,2.0,3856.0000000000005,2.0,1.0,1.0
2.0,25.320000000000004,46.53,113.1,572.38,444.39,718.92,668.9,610.02,1.0,4507.0,2.0,3.0,2.0
2.0,24.97,46.87,100.4,599.06,376.88,718.6657142857143,673.51,598.53,2.0,3856.0000000000005,4.0,3.0,2.0
2.0,11.79,47.2,111.29,599.68,367.76,719.19,657.16,597.42,2.0,3856.0000000000005,2.0,4.0,2.0
2.0,20.25,45.559999999999995,97.2,598.4,516.57,741.13,701.8,635.23,1.2857142857142858,8052.0,4.0,1.0,1.0
3.0,17.17,52.72999999999999,84.26,607.21,532.18,762.25,502.0,647.67,1.2857142857142858,9658.0,4.0,4.0,3.0
1.0,22.29,46.73,82.12,560.7,481.19,748.96,701.46,652.74,0.0,4703.0,1.0,1.0,3.0
2.0,23.57,46.95000000000001,169.02,572.81,444.45,687.25,661.23,561.7,1.0,6847.0,2.0,1.0,3.0
1.0,31.1,52.83,118.29,552.69,462.83,681.3,600.18,544.8,2.0,7058.0,3.0000000000000004,3.0,2.0
4.0,17.77,52.66,121.58,588.66,490.0899999999999,747.65,717.92,660.8,0.0,5820.0,6.000000000000001,3.0,1.0
2.0,25.350000000000005,45.6,105.32,597.74,393.7799999999999,718.18,541.96,587.47,1.7142857142857142,3856.0000000000005,1.0,3.0,2.0
2.0,25.580000000000002,45.13,108.54,601.2,411.04,716.15,596.11,523.25,2.0,3856.0000000000005,2.0,2.0,1.0
2.0,25.13,45.92,113.91,602.34,385.13999999999993,663.75,558.54,481.89,2.0,3856.0000000000005,1.0,2.0,2.0
4.0,20.49,57.040000000000006,117.56,548.78,460.61000000000007,719.2,680.29,603.74,1.0,3592.0000000000005,4.0,2.0,2.0
4.0,18.08,54.39,178.29,587.98,506.36999999999995,734.2271428571428,698.92,617.03,1.0,9658.0,1.0,3.0,2.0
2.0,24.23,47.93,113.49,598.76,389.1,667.65,575.81,494.3,1.7142857142857142,3856.0000000000005,3.0000000000000004,4.0,2.0
1.0,18.41,48.78000000000001,98.49,599.33,478.52,739.52,712.84,641.9299999999998,0.0,3418.0,1.0,3.0,2.0
3.0,17.27,53.08,130.63,576.99,481.74999999999994,723.48,673.41,608.6,2.0,9184.0,1.0,1.0,3.0
1.0,18.46,53.49,79.11,589.62,475.05999999999995,741.39,709.57,623.08,0.0,5172.0,5.0,1.0,2.0
2.0,22.3,51.86,124.94,537.84,405.63,631.26,570.25,496.37,3.142857142857143,7058.0,3.0000000000000004,1.0,2.0
2.0,22.360000000000003,46.67,199.75,586.63,436.76000000000005,722.57,673.9,623.04,2.0,1374.0,2.0,5.0,2.0
2.0,23.47,49.29,105.25,598.24,407.63,688.54,603.22,533.43,1.0,3856.0000000000005,4.0,3.0,2.0
2.0,23.08,50.01,104.45,595.36,412.4,699.5971428571429,604.9,528.42,1.0,3856.0000000000005,5.0,5.0,2.0
4.0,23.02,49.529999999999994,113.72,573.71,419.47,720.91,673.69,611.1,2.0,1826.0,1.0,3.0,2.0
3.0,18.9,52.23,79.77,585.11,527.87,753.14,718.43,652.21,1.0,3074.0,3.0000000000000004,4.0,3.0
2.0,22.28,51.73,104.25,601.65,421.71,686.9657142857143,608.39,525.19,1.7142857142857142,3856.0000000000005,3.0000000000000004,3.0,2.0
2.0,22.320000000000004,51.81999999999999,103.04,596.52,405.9700000000001,693.79,607.67,528.74,2.0,3856.0000000000005,1.0,2.0,2.0
3.0,16.94,50.98,115.48,585.08,492.01,740.17,701.98,645.38,1.0,2679.0,5.0,4.0,1.0
2.0,22.07,49.12,107.67,567.81,441.96,733.0,696.97,644.47,1.0,2847.0,5.0,4.0,2.0
2.0,21.95,52.91,102.15,600.55,404.05,687.01,602.1,527.26,2.0,3856.0000000000005,1.0,4.0,2.0
2.0,21.620000000000005,53.47,99.87,601.47,418.28,691.29,614.74,536.93,2.0,3856.0000000000005,5.0,1.0,2.0
2.0,21.77,53.09,100.38,607.18,420.28,688.38,614.68,537.38,2.0,3856.0000000000005,3.0000000000000004,4.0,2.0
2.0,21.64,53.44,103.87,600.98,403.42,687.14,620.98,536.11,2.0,3856.0000000000005,4.0,1.0,2.0
2.0,21.58,53.61,104.82,602.22,410.13,691.2,619.6,537.7,2.0,3856.0000000000005,4.0,3.0,2.0
2.0,21.380000000000003,44.92,116.78,590.72,465.07,722.55,679.42,622.1,1.0,8052.0,1.0,4.0,1.0
4.0,19.79,56.63,133.6,561.49,388.93,697.13,874.31,560.22,2.142857142857143,6528.0,5.0,3.0,2.0
1.0,22.72,51.96999999999999,115.48,552.29,487.78,713.94,663.73,598.44,1.0,7058.0,3.0000000000000004,5.0,2.0
4.0,21.070000000000004,54.35,107.75,598.6,405.87,702.71,620.4,542.52,2.0,3856.0000000000005,6.000000000000001,4.0,2.0
4.0,21.12,54.15,106.35,600.14,412.95,699.2957142857143,615.94,545.34,2.0,3856.0000000000005,2.0,4.0,2.0
4.0,21.200000000000003,54.04,100.9,604.62,418.74,701.23,626.68,554.11,2.0,3856.0000000000005,1.0,3.0,2.0
4.0,20.670000000000005,55.39,101.93,604.89,417.13,693.07,613.79,548.85,2.0,3856.0000000000005,5.0,1.0,2.0
4.0,22.92,50.41,119.54,578.7,428.19,700.62,660.75,570.33,1.0,4507.0,4.0,3.0,2.0
4.0,20.680000000000003,55.38,111.03,600.46,418.34,695.35,626.54,546.78,2.0,3856.0000000000005,4.0,2.0,2.0
4.0,20.66,55.34,102.65,597.5,420.91,713.9157142857143,620.97,550.53,2.0,3856.0000000000005,5.0,1.0,3.0
4.0,20.55,55.650000000000006,105.15,602.27,418.67,694.6471428571429,620.37,556.68,2.0,3856.0000000000005,2.0,1.0,2.0
4.0,20.7,54.82,102.8,594.8,413.9599999999999,702.27,632.45,554.21,2.0,3856.0000000000005,3.0000000000000004,1.0,2.0
4.0,20.63,54.93,103.18,596.64,427.2,706.22,630.56,549.97,2.0,3856.0000000000005,5.0,1.0,2.0
4.0,20.56,55.09,105.79,599.48,438.51,704.82,636.46,567.4,2.0,3856.0000000000005,5.0,4.0,3.0
4.0,20.53,55.01,107.61,595.81,431.36000000000007,704.0242857142857,646.38,561.32,2.0,3856.0000000000005,5.0,3.0,2.0
4.0,20.46,55.32,108.05,602.09,437.24,704.25,636.61,551.15,2.0,3856.0000000000005,2.0,1.0,2.0
1.0,24.070000000000004,53.38000000000001,119.78,553.65,479.11,699.85,652.3,583.41,1.0,8936.0,5.0,4.0,2.0
2.0,24.340000000000003,47.49,110.8,579.36,463.8399999999999,729.77,669.95,610.58,1.0,4507.0,4.0,1.0,1.0
4.0,20.16,56.08,106.44,596.16,441.2799999999999,712.9,640.64,555.69,2.0,3856.0000000000005,2.0,4.0,2.0
1.0,20.42,52.22,93.88,608.1,508.8,746.1814285714286,700.03,639.07,1.0,3856.0000000000005,3.0000000000000004,3.0,2.0
4.0,20.08,56.23,24.65,603.58,433.92999999999995,707.82,643.39,559.29,2.0,3856.0000000000005,5.0,4.0,2.0
4.0,20.02,56.32,109.35,598.52,425.94,709.83,632.22,557.78,2.0,3856.0000000000005,5.0,2.0,3.0
4.0,20.18,55.85,45.18,600.15,440.45000000000005,716.13,648.0,573.14,2.0,3856.0000000000005,1.0,4.0,2.0
2.0,24.6,51.07000000000001,117.41,542.18,472.93,666.8385714285714,589.2,525.34,1.7142857142857142,6817.0,3.0000000000000004,2.0,2.0
1.0,18.37,45.5,61.28,633.08,603.17,792.56,766.03,703.38,0.0,1482.0,4.0,4.0,3.0
1.0,22.16,47.03,95.62,597.51,489.57,737.14,687.93,626.81,1.0,9658.0,2.0,5.0,2.0
3.0,19.69,59.18000000000001,128.9,549.89,484.80000000000007,733.11,696.91,628.78,1.0,8936.0,6.000000000000001,4.0,1.0
4.0,20.0,55.71,114.72,600.8,453.7900000000001,719.95,655.89,580.55,1.0,3856.0000000000005,1.0,2.0,2.0
4.0,20.09,55.32,109.46,598.2,455.3,715.91,658.7,572.24,1.0,3856.0000000000005,6.000000000000001,1.0,3.0
4.0,20.36,53.349999999999994,94.97,607.54,444.77,725.05,677.42,592.58,1.0,9127.0,3.0000000000000004,1.0,3.0
4.0,22.060000000000002,52.86,123.7,546.7,434.2699999999999,703.4157142857142,645.94,562.74,3.0,9385.0,6.000000000000001,3.0,2.0
4.0,19.91,55.650000000000006,105.35,601.93,458.9,716.74,657.05,564.24,1.0,3856.0000000000005,4.0,1.0,3.0
4.0,19.79,55.89,181.13,599.99,452.99,719.54,660.13,573.74,1.0,3856.0000000000005,4.0,1.0,2.0
4.0,19.66,56.2,110.87,600.89,451.74999999999994,715.79,649.86,567.74,1.0,3856.0000000000005,2.0,4.0,1.0
4.0,19.64,56.24,220.71,596.19,450.11999999999995,722.35,649.29,575.41,1.0,3856.0000000000005,1.0,4.0,2.0
4.0,19.63,56.22,109.58,602.85,443.46,717.3228571428572,652.34,577.14,1.0,3856.0000000000005,3.0000000000000004,1.0,3.0
4.0,19.57,56.410000000000004,108.59,604.72,462.2,713.52,651.83,575.83,1.0,3856.0000000000005,2.0,4.0,3.0
4.0,19.57,56.19,106.35,598.26,462.11000000000007,727.02,653.21,587.34,1.0,3856.0000000000005,2.0,2.0,1.0
4.0,19.47,56.269999999999996,109.77,604.57,461.92,718.63,652.24,581.55,1.0,3856.0000000000005,4.0,4.0,1.0
4.0,19.56,55.91,111.59,600.32,469.38000000000005,721.5,663.2,589.29,1.0,3856.0000000000005,6.000000000000001,3.0,2.0
4.0,19.49,55.99,108.79,597.61,458.65,716.1528571428571,654.49,577.05,1.0,3856.0000000000005,2.0,4.0,2.0
4.0,19.36,56.44,115.91,601.96,463.89,733.08,672.68,592.86,1.0,3856.0000000000005,3.0000000000000004,4.0,3.0
4.0,19.02,53.37,122.09,586.79,449.50000000000006,738.99,689.78,619.69,1.0,6847.0,6.000000000000001,1.0,3.0
2.0,24.460000000000004,47.38999999999999,112.4,583.07,463.94,722.83,684.47,625.46,1.0,4507.0,6.000000000000001,4.0,3.0
4.0,19.29,56.53,111.3,601.91,476.47,726.86,659.5,587.47,1.0,3856.0000000000005,2.0,1.0,1.0
3.0,16.87,49.52,114.72,585.96,498.63000000000005,744.45,715.32,648.9200000000001,2.0,8052.0,1.0,4.0,3.0
3.0,19.22,56.38,111.77,595.55,478.56,735.7185714285714,664.16,597.14,1.0,3856.0000000000005,1.0,4.0,1.0
3.0,16.19,48.71,61.239999999999995,613.62,621.13,786.23,755.11,713.43,0.0,7963.0,5.0,4.0,3.0
3.0,19.06,56.83,115.97,595.8,478.25,725.57,665.72,596.53,1.0,3856.0000000000005,6.000000000000001,1.0,1.0
3.0,19.07,56.8,111.99,596.42,479.23,728.48,669.0,594.12,1.0,3856.0000000000005,3.0000000000000004,1.0,2.0
4.0,20.48,57.1,127.91,549.54,456.99,703.71,668.61,595.87,1.0,3592.0000000000005,3.0000000000000004,3.0,2.0
1.0,22.93,48.58,110.77,581.4,457.32,723.92,674.25,605.92,1.0,4507.0,6.000000000000001,2.0,3.0
3.0,19.0,55.08,97.65,577.51,504.71999999999997,739.9328571428571,707.46,643.21,0.5714285714285714,6528.0,2.0,1.0,3.0
3.0,18.95,56.99,113.04,604.95,480.52,729.17,671.99,596.0,1.0,3856.0000000000005,1.0,3.0,1.0
3.0,18.99,56.83,107.8,599.93,485.21,730.25,678.77,592.17,1.0,3856.0000000000005,5.0,3.0,2.0
3.0,18.89,57.029999999999994,106.67,602.07,469.28,731.87,665.48,591.44,1.0,3856.0000000000005,1.0,4.0,3.0
3.0,18.92,56.92,110.51,600.69,493.23,736.37,669.45,606.63,1.0,3856.0000000000005,6.000000000000001,4.0,2.0
3.0,18.96,56.71999999999999,110.75,603.46,485.43999999999994,730.53,668.08,598.08,1.0,3856.0000000000005,3.0000000000000004,1.0,1.0
3.0,18.95,56.76,108.85,602.58,507.22,736.81,672.05,614.35,1.0,3856.0000000000005,2.0,3.0,1.0
3.0,18.99,56.66,109.36,600.4,498.1,732.69,681.76,589.46,1.0,3856.0000000000005,1.0,3.0,2.0
3.0,20.14,57.45,131.42,558.73,460.68,716.52,681.99,604.58,1.0,9385.0,2.0,5.0,2.0
2.0,23.520000000000003,52.05,140.27,556.89,427.55,682.57,611.73,543.39,2.0,1903.0,2.0,3.0,2.0
3.0,19.0,56.33,111.39,596.37,490.47,727.19,674.06,607.86,1.0,3856.0000000000005,4.0,3.0,2.0
3.0,19.78,56.16,138.3,561.84,416.78,704.95,861.37,571.37,2.0,6528.0,2.0,2.0,3.0
3.0,19.07,55.99,105.35,604.74,471.32,736.53,684.81,599.21,1.0,3856.0000000000005,4.0,1.0,1.0
3.0,17.59,47.27,78.57,617.46,502.05,780.4,734.51,678.2400000000001,0.0,1374.0,2.0,1.0,3.0
3.0,19.14,55.72,111.23,597.85,486.36,734.86,677.13,613.72,1.0,3856.0000000000005,3.0000000000000004,4.0,1.0
3.0,19.44,54.71,109.76,605.31,482.22,735.2,678.41,595.18,1.0,3856.0000000000005,4.0,1.0,3.0
1.0,18.54,51.9,138.55,575.56,466.7799999999999,727.62,680.63,604.95,2.0,9184.0,3.0000000000000004,4.0,1.0
3.0,13.18,56.13000000000001,112.95,601.37,483.75,741.06,681.24,616.3,1.0,3856.0000000000005,1.0,3.0,3.0
3.0,18.85,48.71,97.7,603.92,517.27,758.94,710.34,653.8999999999999,1.0,3856.0000000000005,4.0,4.0,3.0
4.0,20.97,58.16,123.83,541.0,472.69,717.5,667.91,603.35,1.0,8936.0,2.0,3.0,2.0
3.0,18.54,42.38,69.12,624.4,553.4,787.4499999999999,767.33,695.66,1.0,3856.0000000000005,6.000000000000001,4.0,3.0
3.0,18.46,41.48,67.5,624.89,570.12,785.42,457.5199999999999,697.25,0.0,3856.0000000000005,3.0000000000000004,4.0,3.0
3.0,18.19,40.58,61.16,621.31,570.45,796.0,465.64,710.84,0.0,3856.0000000000005,6.000000000000001,3.0,3.0
1.0,17.67,47.21,94.96,598.36,386.9599999999999,735.2871428571428,698.54,637.4,2.0,5820.0,3.0000000000000004,1.0,1.0
4.0,23.15,50.28,114.56,575.26,438.43,719.9399999999999,898.6,580.15,1.0,4507.0,6.000000000000001,1.0,2.0
1.0,21.35,45.98,180.27,594.48,437.0,733.0,697.43,613.99,1.0,1374.0,2.0,3.0,2.0
4.0,20.42,55.58,137.1,554.9,353.54,686.74,627.47,540.68,2.0,3074.0,6.000000000000001,4.0,2.0
3.0,17.7,41.269999999999996,59.15,633.14,604.05,805.48,771.16,710.34,0.0,3856.0000000000005,4.0,2.0,3.0
3.0,18.87,43.28,62.82,631.38,582.83,784.6071428571429,774.9,710.02,0.0,3856.0000000000005,6.000000000000001,1.0,2.0
4.0,20.88,54.78,139.78,570.6,453.73,707.39,652.76,582.31,2.0,9184.0,4.0,4.0,2.0
3.0,19.34,44.4,68.16,624.48,565.06,787.43,747.39,696.02,0.0,3856.0000000000005,3.0000000000000004,2.0,3.0
3.0,19.5,44.629999999999995,70.18,623.67,547.66,779.01,736.27,689.8400000000001,0.0,3856.0000000000005,3.0000000000000004,1.0,2.0
3.0,19.25,45.550000000000004,65.95,619.82,541.35,773.41,742.64,679.18,0.0,3856.0000000000005,5.0,1.0,3.0
3.0,19.55,46.12,75.34,617.87,547.11,770.09,738.38,684.5,0.7142857142857143,3856.0000000000005,5.0,4.0,2.0
3.0,19.18,47.81,84.39,618.68,544.05,765.82,730.67,672.64,0.0,3856.0000000000005,6.000000000000001,1.0,3.0
2.0,24.51,47.8,116.49,574.29,458.45,702.81,673.32,595.56,2.0,7395.0,3.0000000000000004,1.0,2.0
3.0,19.5,47.849999999999994,81.41,613.91,532.35,764.71,729.5,667.3899999999999,0.0,3856.0000000000005,2.0,3.0,3.0
3.0,19.4,48.38,80.93,613.68,531.92,764.6385714285714,730.85,655.79,0.0,3856.0000000000005,2.0,3.0,2.0
3.0,19.27,48.73,79.69,612.1,524.41,758.58,730.56,670.02,0.0,3856.0000000000005,4.0,1.0,3.0
2.0,23.030000000000005,43.75,233.73,600.28,489.91,747.91,706.62,638.79,1.0,2105.0,3.0000000000000004,3.0,3.0
3.0,19.02,50.11999999999999,79.59,614.24,517.35,762.8,856.74,667.0300000000001,0.0,3856.0000000000005,6.000000000000001,4.0,3.0
1.0,17.1,44.90999999999999,58.77,571.89,601.74,795.1999999999999,761.61,706.55,0.0,9241.0,6.000000000000001,4.0,2.0
2.0,24.84,44.6,96.53,601.44,467.98,726.75,692.24,599.94,1.0,9127.0,2.0,4.0,3.0
3.0,18.95,50.41,81.72,619.36,522.61,766.52,714.93,667.96,0.0,3856.0000000000005,2.0,4.0,3.0
4.0,20.88,51.980000000000004,104.01,554.88,479.73,738.98,688.19,638.17,1.0,9241.0,5.0,2.0,2.0
3.0,19.67,48.910000000000004,82.02,615.9,526.03,758.83,724.2,658.4,0.0,3856.0000000000005,6.000000000000001,3.0,3.0
3.0,19.62,49.64,93.2,610.8,529.12,758.02,725.12,650.2,0.0,3856.0000000000005,1.0,4.0,2.0
